quantity,discount,supplierID,productID,shipCountry,employeeName,orderDate,categoryName,sales_amount,categoryID,shipperName,productName,shipCity,customerID,orderID,supplierName,employeeID,unitPrice,customer_segment,_score,customerName
6,0.15,20,44,Belgium,Anne Dodsworth,1998-03-26 00:00:00.000,Condiments,99.195,2,United Package,Gula Malacca,Bruxelles,MAISD,10978,Leka Trading,9,19.45,Medium Value,99.195,Maison Dewey
18,0,3,7,Austria,Laura Callahan,1998-03-26 00:00:00.000,Produce,540.0,7,United Package,Uncle Bob's Organic Dried Pears,Graz,ERNSH,10979,Grandma Kelly's Homestead,8,30.00,High Value,540.0,Ernst Handel
20,0,5,12,Austria,Laura Callahan,1998-03-26 00:00:00.000,Dairy Products,760.0,4,United Package,Queso Manchego La Pastora,Graz,ERNSH,10979,Cooperativa de Quesos 'Las Cabras',8,38.00,High Value,760.0,Ernst Handel
80,0,10,24,Austria,Laura Callahan,1998-03-26 00:00:00.000,Beverages,360.0,1,United Package,Guaraná Fantástica,Graz,ERNSH,10979,Refrescos Americanas LTDA,8,4.50,High Value,360.0,Ernst Handel
30,0,11,27,Austria,Laura Callahan,1998-03-26 00:00:00.000,Confections,1317.0,3,United Package,Schoggi Schokolade,Graz,ERNSH,10979,Heli Süßwaren GmbH & Co. KG,8,43.90,High Value,1317.0,Ernst Handel
24,0,14,31,Austria,Laura Callahan,1998-03-26 00:00:00.000,Dairy Products,300.0,4,United Package,Gorgonzola Telino,Graz,ERNSH,10979,Formaggi Fortini s.r.l.,8,12.50,High Value,300.0,Ernst Handel
35,0,7,63,Austria,Laura Callahan,1998-03-26 00:00:00.000,Condiments,1536.5,2,United Package,Vegie-spread,Graz,ERNSH,10979,Pavlova Ltd.,8,43.90,High Value,1536.5,Ernst Handel
40,0.2,12,75,Sweden,Margaret Peacock,1998-03-27 00:00:00.000,Beverages,248.0,1,Speedy Express,Rhönbräu Klosterbier,Bräcke,FOLKO,10980,Plutzer Lebensmittelgroßmärkte AG,4,7.75,High Value,248.0,Folk och fä HB
60,0,18,38,Brazil,Nancy Davolio,1998-03-27 00:00:00.000,Beverages,15810.0,1,United Package,Côte de Blaye,Rio de Janeiro,HANAR,10981,Aux joyeux ecclésiastiques,1,263.50,High Value,15810.0,Hanari Carnes
20,0,3,7,Canada,Andrew Fuller,1998-03-27 00:00:00.000,Produce,600.0,7,Speedy Express,Uncle Bob's Organic Dried Pears,Tsawassen,BOTTM,10982,Grandma Kelly's Homestead,2,30.00,High Value,600.0,Bottom-Dollar Markets
9,0,20,43,Canada,Andrew Fuller,1998-03-27 00:00:00.000,Beverages,414.0,1,Speedy Express,Ipoh Coffee,Tsawassen,BOTTM,10982,Leka Trading,2,46.00,High Value,414.0,Bottom-Dollar Markets
84,0.15,6,13,USA,Andrew Fuller,1998-03-27 00:00:00.000,Seafood,428.4,8,United Package,Konbu,Boise,SAVEA,10983,Mayumi's,2,6.00,High Value,428.4,Save-a-lot Markets
15,0,26,57,USA,Andrew Fuller,1998-03-27 00:00:00.000,Grains/Cereals,292.5,5,United Package,Ravioli Angelo,Boise,SAVEA,10983,Pasta Buttini s.r.l.,2,19.50,High Value,292.5,Save-a-lot Markets
55,0,7,16,USA,Nancy Davolio,1998-03-30 00:00:00.000,Confections,959.75,3,Federal Shipping,Pavlova,Boise,SAVEA,10984,Pavlova Ltd.,1,17.45,High Value,959.75,Save-a-lot Markets
20,0,10,24,USA,Nancy Davolio,1998-03-30 00:00:00.000,Beverages,90.0,1,Federal Shipping,Guaraná Fantástica,Boise,SAVEA,10984,Refrescos Americanas LTDA,1,4.50,High Value,90.0,Save-a-lot Markets
40,0,17,36,USA,Nancy Davolio,1998-03-30 00:00:00.000,Seafood,760.0,8,Federal Shipping,Inlagd Sill,Boise,SAVEA,10984,Svensk Sjöföda AB,1,19.00,High Value,760.0,Save-a-lot Markets
36,0.1,7,16,Ireland,Andrew Fuller,1998-03-30 00:00:00.000,Confections,565.38,3,Speedy Express,Pavlova,Cork,HUNGO,10985,Pavlova Ltd.,2,17.45,High Value,565.38,Hungry Owl All-Night Grocers
8,0.1,7,18,Ireland,Andrew Fuller,1998-03-30 00:00:00.000,Seafood,450.0,8,Speedy Express,Carnarvon Tigers,Cork,HUNGO,10985,Pavlova Ltd.,2,62.50,High Value,450.0,Hungry Owl All-Night Grocers
35,0.1,14,32,Ireland,Andrew Fuller,1998-03-30 00:00:00.000,Dairy Products,1008.0,4,Speedy Express,Mascarpone Fabioli,Cork,HUNGO,10985,Formaggi Fortini s.r.l.,2,32.00,High Value,1008.0,Hungry Owl All-Night Grocers
30,0,5,11,Argentina,Laura Callahan,1998-03-30 00:00:00.000,Dairy Products,630.0,4,United Package,Queso Cabrales,Buenos Aires,OCEAN,10986,Cooperativa de Quesos 'Las Cabras',8,21.00,Low Value,630.0,Océano Atlántico Ltda.
15,0,8,20,Argentina,Laura Callahan,1998-03-30 00:00:00.000,Confections,1215.0,3,United Package,Sir Rodney's Marmalade,Buenos Aires,OCEAN,10986,Specialty Biscuits Ltd.,8,81.00,Low Value,1215.0,Océano Atlántico Ltda.
10,0,23,76,Argentina,Laura Callahan,1998-03-30 00:00:00.000,Beverages,180.0,1,United Package,Lakkalikööri,Buenos Aires,OCEAN,10986,Karkki Oy,8,18.00,Low Value,180.0,Océano Atlántico Ltda.
15,0,12,77,Argentina,Laura Callahan,1998-03-30 00:00:00.000,Condiments,195.0,2,United Package,Original Frankfurter grüne Soße,Buenos Aires,OCEAN,10986,Plutzer Lebensmittelgroßmärkte AG,8,13.00,Low Value,195.0,Océano Atlántico Ltda.
60,0,3,7,UK,Laura Callahan,1998-03-31 00:00:00.000,Produce,1800.0,7,Speedy Express,Uncle Bob's Organic Dried Pears,London,EASTC,10987,Grandma Kelly's Homestead,8,30.00,Medium Value,1800.0,Eastern Connection
6,0,20,43,UK,Laura Callahan,1998-03-31 00:00:00.000,Beverages,276.0,1,Speedy Express,Ipoh Coffee,London,EASTC,10987,Leka Trading,8,46.00,Medium Value,276.0,Eastern Connection
20,0,14,72,UK,Laura Callahan,1998-03-31 00:00:00.000,Dairy Products,696.0,4,Speedy Express,Mozzarella di Giovanni,London,EASTC,10987,Formaggi Fortini s.r.l.,8,34.80,Medium Value,696.0,Eastern Connection
60,0,3,7,USA,Janet Leverling,1998-03-31 00:00:00.000,Produce,1800.0,7,United Package,Uncle Bob's Organic Dried Pears,Albuquerque,RATTC,10988,Grandma Kelly's Homestead,3,30.00,High Value,1800.0,Rattlesnake Canyon Grocery
40,0.1,29,62,USA,Janet Leverling,1998-03-31 00:00:00.000,Confections,1774.8,3,United Package,Tarte au sucre,Albuquerque,RATTC,10988,Forêts d'érables,3,49.30,High Value,1774.8,Rattlesnake Canyon Grocery
40,0,3,6,Brazil,Andrew Fuller,1998-03-31 00:00:00.000,Condiments,1000.0,2,Speedy Express,Grandma's Boysenberry Spread,Rio de Janeiro,QUEDE,10989,Grandma Kelly's Homestead,2,25.00,Low Value,1000.0,Que Delícia
15,0,5,11,Brazil,Andrew Fuller,1998-03-31 00:00:00.000,Dairy Products,315.0,4,Speedy Express,Queso Cabrales,Rio de Janeiro,QUEDE,10989,Cooperativa de Quesos 'Las Cabras',2,21.00,Low Value,315.0,Que Delícia
4,0,19,41,Brazil,Andrew Fuller,1998-03-31 00:00:00.000,Seafood,38.6,8,Speedy Express,Jack's New England Clam Chowder,Rio de Janeiro,QUEDE,10989,New England Seafood Cannery,2,9.65,Low Value,38.6,Que Delícia
65,0,8,21,Austria,Andrew Fuller,1998-04-01 00:00:00.000,Confections,650.0,3,Federal Shipping,Sir Rodney's Scones,Graz,ERNSH,10990,Specialty Biscuits Ltd.,2,10.00,High Value,650.0,Ernst Handel
60,0.15,16,34,Austria,Andrew Fuller,1998-04-01 00:00:00.000,Beverages,714.0,1,Federal Shipping,Sasquatch Ale,Graz,ERNSH,10990,Bigfoot Breweries,2,14.00,High Value,714.0,Ernst Handel
65,0.15,25,55,Austria,Andrew Fuller,1998-04-01 00:00:00.000,Meat/Poultry,1326.0,6,Federal Shipping,Pâté chinois,Graz,ERNSH,10990,Ma Maison,2,24.00,High Value,1326.0,Ernst Handel
66,0.15,29,61,Austria,Andrew Fuller,1998-04-01 00:00:00.000,Condiments,1598.85,2,Federal Shipping,Sirop d'érable,Graz,ERNSH,10990,Forêts d'érables,2,28.50,High Value,1598.85,Ernst Handel
50,0.2,1,2,Germany,Nancy Davolio,1998-04-01 00:00:00.000,Beverages,760.0,1,Speedy Express,Chang,Cunewalde,QUICK,10991,Exotic Liquids,1,19.00,High Value,760.0,QUICK-Stop
20,0.2,7,70,Germany,Nancy Davolio,1998-04-01 00:00:00.000,Beverages,240.0,1,Speedy Express,Outback Lager,Cunewalde,QUICK,10991,Pavlova Ltd.,1,15.00,High Value,240.0,QUICK-Stop
90,0.2,23,76,Germany,Nancy Davolio,1998-04-01 00:00:00.000,Beverages,1296.0,1,Speedy Express,Lakkalikööri,Cunewalde,QUICK,10991,Karkki Oy,1,18.00,High Value,1296.0,QUICK-Stop
2,0,14,72,USA,Nancy Davolio,1998-04-01 00:00:00.000,Dairy Products,69.6,4,Federal Shipping,Mozzarella di Giovanni,Portland,THEBI,10992,Formaggi Fortini s.r.l.,1,34.80,Low Value,69.6,The Big Cheese
50,0.25,12,29,Sweden,Robert King,1998-04-01 00:00:00.000,Meat/Poultry,4642.125,6,Federal Shipping,Thüringer Rostbratwurst,Bräcke,FOLKO,10993,Plutzer Lebensmittelgroßmärkte AG,7,123.79,High Value,4642.125,Folk och fä HB
35,0.25,19,41,Sweden,Robert King,1998-04-01 00:00:00.000,Seafood,253.3125,8,Federal Shipping,Jack's New England Clam Chowder,Bräcke,FOLKO,10993,New England Seafood Cannery,7,9.65,High Value,253.3125,Folk och fä HB
18,0.05,28,59,Denmark,Andrew Fuller,1998-04-02 00:00:00.000,Dairy Products,940.5,4,Federal Shipping,Raclette Courdavault,Århus,VAFFE,10994,Gai pâturage,2,55.00,Medium Value,940.5,Vaffeljernet
20,0,24,51,Mexico,Nancy Davolio,1998-04-02 00:00:00.000,Produce,1060.0,7,Federal Shipping,Manjimup Dried Apples,México D.F.,PERIC,10995,G'day Mate,1,53.00,Low Value,1060.0,Pericles Comidas clásicas
4,0,28,60,Mexico,Nancy Davolio,1998-04-02 00:00:00.000,Dairy Products,136.0,4,Federal Shipping,Camembert Pierrot,México D.F.,PERIC,10995,Gai pâturage,1,34.00,Low Value,136.0,Pericles Comidas clásicas
40,0,20,42,Germany,Margaret Peacock,1998-04-02 00:00:00.000,Grains/Cereals,560.0,5,United Package,Singaporean Hokkien Fried Mee,Cunewalde,QUICK,10996,Leka Trading,4,14.00,High Value,560.0,QUICK-Stop
50,0,14,32,Venezuela,Laura Callahan,1998-04-03 00:00:00.000,Dairy Products,1600.0,4,United Package,Mascarpone Fabioli,Barquisimeto,LILAS,10997,Formaggi Fortini s.r.l.,8,32.00,Medium Value,1600.0,LILA-Supermercado
20,0.25,21,46,Venezuela,Laura Callahan,1998-04-03 00:00:00.000,Seafood,180.0,8,United Package,Spegesild,Barquisimeto,LILAS,10997,Lyngbysild,8,12.00,Medium Value,180.0,LILA-Supermercado
20,0.25,24,52,Venezuela,Laura Callahan,1998-04-03 00:00:00.000,Grains/Cereals,105.0,5,United Package,Filo Mix,Barquisimeto,LILAS,10997,G'day Mate,8,7.00,Medium Value,105.0,LILA-Supermercado
12,0,10,24,Poland,Laura Callahan,1998-04-03 00:00:00.000,Beverages,54.0,1,United Package,Guaraná Fantástica,Warszawa,WOLZA,10998,Refrescos Americanas LTDA,8,4.50,Low Value,54.0,Wolski  Zajazd
7,0,29,61,Poland,Laura Callahan,1998-04-03 00:00:00.000,Condiments,199.5,2,United Package,Sirop d'érable,Warszawa,WOLZA,10998,Forêts d'érables,8,28.50,Low Value,199.5,Wolski  Zajazd
20,0,4,74,Poland,Laura Callahan,1998-04-03 00:00:00.000,Produce,200.0,7,United Package,Longlife Tofu,Warszawa,WOLZA,10998,Tokyo Traders,8,10.00,Low Value,200.0,Wolski  Zajazd
30,0,12,75,Poland,Laura Callahan,1998-04-03 00:00:00.000,Beverages,232.5,1,United Package,Rhönbräu Klosterbier,Warszawa,WOLZA,10998,Plutzer Lebensmittelgroßmärkte AG,8,7.75,Low Value,232.5,Wolski  Zajazd
20,0.05,19,41,Germany,Michael Suyama,1998-04-03 00:00:00.000,Seafood,183.35,8,United Package,Jack's New England Clam Chowder,Köln,OTTIK,10999,New England Seafood Cannery,6,9.65,Medium Value,183.35,Ottilies Käseladen
15,0.05,24,51,Germany,Michael Suyama,1998-04-03 00:00:00.000,Produce,755.25,7,United Package,Manjimup Dried Apples,Köln,OTTIK,10999,G'day Mate,6,53.00,Medium Value,755.25,Ottilies Käseladen
21,0.05,12,77,Germany,Michael Suyama,1998-04-03 00:00:00.000,Condiments,259.34999999999997,2,United Package,Original Frankfurter grüne Soße,Köln,OTTIK,10999,Plutzer Lebensmittelgroßmärkte AG,6,13.00,Medium Value,259.34999999999997,Ottilies Käseladen
25,0.25,2,4,USA,Andrew Fuller,1998-04-06 00:00:00.000,Condiments,412.5,2,Federal Shipping,Chef Anton's Cajun Seasoning,Albuquerque,RATTC,11000,New Orleans Cajun Delights,2,22.00,High Value,412.5,Rattlesnake Canyon Grocery
30,0.25,10,24,USA,Andrew Fuller,1998-04-06 00:00:00.000,Beverages,101.25,1,Federal Shipping,Guaraná Fantástica,Albuquerque,RATTC,11000,Refrescos Americanas LTDA,2,4.50,High Value,101.25,Rattlesnake Canyon Grocery
30,0,12,77,USA,Andrew Fuller,1998-04-06 00:00:00.000,Condiments,390.0,2,Federal Shipping,Original Frankfurter grüne Soße,Albuquerque,RATTC,11000,Plutzer Lebensmittelgroßmärkte AG,2,13.00,High Value,390.0,Rattlesnake Canyon Grocery
60,0,3,7,Sweden,Andrew Fuller,1998-04-06 00:00:00.000,Produce,1800.0,7,United Package,Uncle Bob's Organic Dried Pears,Bräcke,FOLKO,11001,Grandma Kelly's Homestead,2,30.00,High Value,1800.0,Folk och fä HB
25,0,9,22,Sweden,Andrew Fuller,1998-04-06 00:00:00.000,Grains/Cereals,525.0,5,United Package,Gustaf's Knäckebröd,Bräcke,FOLKO,11001,PB Knäckebröd AB,2,21.00,High Value,525.0,Folk och fä HB
25,0,21,46,Sweden,Andrew Fuller,1998-04-06 00:00:00.000,Seafood,300.0,8,United Package,Spegesild,Bräcke,FOLKO,11001,Lyngbysild,2,12.00,High Value,300.0,Folk och fä HB
6,0,25,55,Sweden,Andrew Fuller,1998-04-06 00:00:00.000,Meat/Poultry,144.0,6,United Package,Pâté chinois,Bräcke,FOLKO,11001,Ma Maison,2,24.00,High Value,144.0,Folk och fä HB
56,0,6,13,USA,Margaret Peacock,1998-04-06 00:00:00.000,Seafood,336.0,8,Speedy Express,Konbu,Boise,SAVEA,11002,Mayumi's,4,6.00,High Value,336.0,Save-a-lot Markets
15,0.15,16,35,USA,Margaret Peacock,1998-04-06 00:00:00.000,Beverages,229.5,1,Speedy Express,Steeleye Stout,Boise,SAVEA,11002,Bigfoot Breweries,4,18.00,High Value,229.5,Save-a-lot Markets
24,0.15,20,42,USA,Margaret Peacock,1998-04-06 00:00:00.000,Grains/Cereals,285.59999999999997,5,Speedy Express,Singaporean Hokkien Fried Mee,Boise,SAVEA,11002,Leka Trading,4,14.00,High Value,285.59999999999997,Save-a-lot Markets
40,0,25,55,USA,Margaret Peacock,1998-04-06 00:00:00.000,Meat/Poultry,960.0,6,Speedy Express,Pâté chinois,Boise,SAVEA,11002,Ma Maison,4,24.00,High Value,960.0,Save-a-lot Markets
4,0,1,1,USA,Janet Leverling,1998-04-06 00:00:00.000,Beverages,72.0,1,Federal Shipping,Chai,Butte,THECR,11003,Exotic Liquids,3,18.00,Low Value,72.0,The Cracker Box
10,0,19,40,USA,Janet Leverling,1998-04-06 00:00:00.000,Seafood,184.0,8,Federal Shipping,Boston Crab Meat,Butte,THECR,11003,New England Seafood Cannery,3,18.40,Low Value,184.0,The Cracker Box
10,0,24,52,USA,Janet Leverling,1998-04-06 00:00:00.000,Grains/Cereals,70.0,5,Federal Shipping,Filo Mix,Butte,THECR,11003,G'day Mate,3,7.00,Low Value,70.0,The Cracker Box
6,0,11,26,Belgium,Janet Leverling,1998-04-07 00:00:00.000,Confections,187.38,3,Speedy Express,Gumbär Gummibärchen,Bruxelles,MAISD,11004,Heli Süßwaren GmbH & Co. KG,3,31.23,Medium Value,187.38,Maison Dewey
6,0,23,76,Belgium,Janet Leverling,1998-04-07 00:00:00.000,Beverages,108.0,1,Speedy Express,Lakkalikööri,Bruxelles,MAISD,11004,Karkki Oy,3,18.00,Medium Value,108.0,Maison Dewey
2,0,1,1,Finland,Andrew Fuller,1998-04-07 00:00:00.000,Beverages,36.0,1,Speedy Express,Chai,Helsinki,WILMK,11005,Exotic Liquids,2,18.00,Low Value,36.0,Wilman Kala
10,0,28,59,Finland,Andrew Fuller,1998-04-07 00:00:00.000,Dairy Products,550.0,4,Speedy Express,Raclette Courdavault,Helsinki,WILMK,11005,Gai pâturage,2,55.00,Low Value,550.0,Wilman Kala
8,0,1,1,USA,Janet Leverling,1998-04-07 00:00:00.000,Beverages,144.0,1,United Package,Chai,Eugene,GREAL,11006,Exotic Liquids,3,18.00,High Value,144.0,Great Lakes Food Market
2,0.25,12,29,USA,Janet Leverling,1998-04-07 00:00:00.000,Meat/Poultry,185.685,6,United Package,Thüringer Rostbratwurst,Eugene,GREAL,11006,Plutzer Lebensmittelgroßmärkte AG,3,123.79,High Value,185.685,Great Lakes Food Market
30,0,3,8,Portugal,Laura Callahan,1998-04-08 00:00:00.000,Condiments,1200.0,2,United Package,Northwoods Cranberry Sauce,Lisboa,PRINI,11007,Grandma Kelly's Homestead,8,40.00,Low Value,1200.0,Princesa Isabel Vinhos
10,0,12,29,Portugal,Laura Callahan,1998-04-08 00:00:00.000,Meat/Poultry,1237.9,6,United Package,Thüringer Rostbratwurst,Lisboa,PRINI,11007,Plutzer Lebensmittelgroßmärkte AG,8,123.79,Low Value,1237.9,Princesa Isabel Vinhos
14,0,20,42,Portugal,Laura Callahan,1998-04-08 00:00:00.000,Grains/Cereals,196.0,5,United Package,Singaporean Hokkien Fried Mee,Lisboa,PRINI,11007,Leka Trading,8,14.00,Low Value,196.0,Princesa Isabel Vinhos
70,0.05,12,28,Austria,Robert King,1998-04-08 00:00:00.000,Produce,3032.3999999999996,7,Federal Shipping,Rössle Sauerkraut,Graz,ERNSH,11008,Plutzer Lebensmittelgroßmärkte AG,7,45.60,High Value,3032.3999999999996,Ernst Handel
90,0.05,16,34,Austria,Robert King,1998-04-08 00:00:00.000,Beverages,1197.0,1,Federal Shipping,Sasquatch Ale,Graz,ERNSH,11008,Bigfoot Breweries,7,14.00,High Value,1197.0,Ernst Handel
21,0,15,71,Austria,Robert King,1998-04-08 00:00:00.000,Dairy Products,451.5,4,Federal Shipping,Flotemysost,Graz,ERNSH,11008,Norske Meierier,7,21.50,High Value,451.5,Ernst Handel
12,0,10,24,Spain,Andrew Fuller,1998-04-08 00:00:00.000,Beverages,54.0,1,Speedy Express,Guaraná Fantástica,Sevilla,GODOS,11009,Refrescos Americanas LTDA,2,4.50,Medium Value,54.0,Godos Cocina Típica
18,0.25,17,36,Spain,Andrew Fuller,1998-04-08 00:00:00.000,Seafood,256.5,8,Speedy Express,Inlagd Sill,Sevilla,GODOS,11009,Svensk Sjöföda AB,2,19.00,Medium Value,256.5,Godos Cocina Típica
9,0,28,60,Spain,Andrew Fuller,1998-04-08 00:00:00.000,Dairy Products,306.0,4,Speedy Express,Camembert Pierrot,Sevilla,GODOS,11009,Gai pâturage,2,34.00,Medium Value,306.0,Godos Cocina Típica
20,0,3,7,Italy,Andrew Fuller,1998-04-09 00:00:00.000,Produce,600.0,7,United Package,Uncle Bob's Organic Dried Pears,Reggio Emilia,REGGC,11010,Grandma Kelly's Homestead,2,30.00,Medium Value,600.0,Reggiani Caseifici
10,0,10,24,Italy,Andrew Fuller,1998-04-09 00:00:00.000,Beverages,45.0,1,United Package,Guaraná Fantástica,Reggio Emilia,REGGC,11010,Refrescos Americanas LTDA,2,4.50,Medium Value,45.0,Reggiani Caseifici
40,0.05,27,58,Germany,Janet Leverling,1998-04-09 00:00:00.000,Seafood,503.5,8,Speedy Express,Escargots de Bourgogne,Berlin,ALFKI,11011,Escargots Nouveaux,3,13.25,Low Value,503.5,Alfreds Futterkiste
20,0,15,71,Germany,Janet Leverling,1998-04-09 00:00:00.000,Dairy Products,430.0,4,Speedy Express,Flotemysost,Berlin,ALFKI,11011,Norske Meierier,3,21.50,Low Value,430.0,Alfreds Futterkiste
50,0.05,8,19,Germany,Nancy Davolio,1998-04-09 00:00:00.000,Confections,436.99999999999994,3,Federal Shipping,Teatime Chocolate Biscuits,München,FRANK,11012,Specialty Biscuits Ltd.,1,9.20,High Value,436.99999999999994,Frankenversand
36,0.05,28,60,Germany,Nancy Davolio,1998-04-09 00:00:00.000,Dairy Products,1162.8,4,Federal Shipping,Camembert Pierrot,München,FRANK,11012,Gai pâturage,1,34.00,High Value,1162.8,Frankenversand
60,0.05,15,71,Germany,Nancy Davolio,1998-04-09 00:00:00.000,Dairy Products,1225.5,4,Federal Shipping,Flotemysost,München,FRANK,11012,Norske Meierier,1,21.50,High Value,1225.5,Frankenversand
10,0,9,23,Spain,Andrew Fuller,1998-04-09 00:00:00.000,Grains/Cereals,90.0,5,Speedy Express,Tunnbröd,Madrid,ROMEY,11013,PB Knäckebröd AB,2,9.00,Low Value,90.0,Romero y tomillo
4,0,20,42,Spain,Andrew Fuller,1998-04-09 00:00:00.000,Grains/Cereals,56.0,5,Speedy Express,Singaporean Hokkien Fried Mee,Madrid,ROMEY,11013,Leka Trading,2,14.00,Low Value,56.0,Romero y tomillo
20,0,21,45,Spain,Andrew Fuller,1998-04-09 00:00:00.000,Seafood,190.0,8,Speedy Express,Rogede sild,Madrid,ROMEY,11013,Lyngbysild,2,9.50,Low Value,190.0,Romero y tomillo
2,0,8,68,Spain,Andrew Fuller,1998-04-09 00:00:00.000,Confections,25.0,3,Speedy Express,Scottish Longbreads,Madrid,ROMEY,11013,Specialty Biscuits Ltd.,2,12.50,Low Value,25.0,Romero y tomillo
28,0.1,19,41,Venezuela,Andrew Fuller,1998-04-10 00:00:00.000,Seafood,243.18,8,Federal Shipping,Jack's New England Clam Chowder,I. de Margarita,LINOD,11014,New England Seafood Cannery,2,9.65,Medium Value,243.18,LINO-Delicateses
15,0,13,30,Norway,Andrew Fuller,1998-04-10 00:00:00.000,Seafood,388.35,8,United Package,Nord-Ost Matjeshering,Stavern,SANTG,11015,Nord-Ost-Fisch Handelsgesellschaft mbH,2,25.89,Low Value,388.35,Santé Gourmet
18,0,12,77,Norway,Andrew Fuller,1998-04-10 00:00:00.000,Condiments,234.0,2,United Package,Original Frankfurter grüne Soße,Stavern,SANTG,11015,Plutzer Lebensmittelgroßmärkte AG,2,13.00,Low Value,234.0,Santé Gourmet
15,0,14,31,UK,Anne Dodsworth,1998-04-10 00:00:00.000,Dairy Products,187.5,4,United Package,Gorgonzola Telino,Colchester,AROUT,11016,Formaggi Fortini s.r.l.,9,12.50,Medium Value,187.5,Around the Horn
16,0,17,36,UK,Anne Dodsworth,1998-04-10 00:00:00.000,Seafood,304.0,8,United Package,Inlagd Sill,Colchester,AROUT,11016,Svensk Sjöföda AB,9,19.00,Medium Value,304.0,Around the Horn
25,0,1,3,Austria,Anne Dodsworth,1998-04-13 00:00:00.000,Condiments,250.0,2,United Package,Aniseed Syrup,Graz,ERNSH,11017,Exotic Liquids,9,10.00,High Value,250.0,Ernst Handel
110,0,28,59,Austria,Anne Dodsworth,1998-04-13 00:00:00.000,Dairy Products,6050.0,4,United Package,Raclette Courdavault,Graz,ERNSH,11017,Gai pâturage,9,55.00,High Value,6050.0,Ernst Handel
30,0,7,70,Austria,Anne Dodsworth,1998-04-13 00:00:00.000,Beverages,450.0,1,United Package,Outback Lager,Graz,ERNSH,11017,Pavlova Ltd.,9,15.00,High Value,450.0,Ernst Handel
20,0,5,12,USA,Margaret Peacock,1998-04-13 00:00:00.000,Dairy Products,760.0,4,United Package,Queso Manchego La Pastora,Portland,LONEP,11018,Cooperativa de Quesos 'Las Cabras',4,38.00,Low Value,760.0,Lonesome Pine Restaurant
10,0,7,18,USA,Margaret Peacock,1998-04-13 00:00:00.000,Seafood,625.0,8,United Package,Carnarvon Tigers,Portland,LONEP,11018,Pavlova Ltd.,4,62.50,Low Value,625.0,Lonesome Pine Restaurant
5,0,26,56,USA,Margaret Peacock,1998-04-13 00:00:00.000,Grains/Cereals,190.0,5,United Package,Gnocchi di nonna Alice,Portland,LONEP,11018,Pasta Buttini s.r.l.,4,38.00,Low Value,190.0,Lonesome Pine Restaurant
3,0,21,46,Argentina,Michael Suyama,1998-04-13 00:00:00.000,Seafood,36.0,8,Federal Shipping,Spegesild,Buenos Aires,RANCH,11019,Lyngbysild,6,12.00,Low Value,36.0,Rancho grande
2,0,23,49,Argentina,Michael Suyama,1998-04-13 00:00:00.000,Confections,40.0,3,Federal Shipping,Maxilaku,Buenos Aires,RANCH,11019,Karkki Oy,6,20.00,Low Value,40.0,Rancho grande
24,0.15,4,10,Germany,Andrew Fuller,1998-04-14 00:00:00.000,Seafood,632.4,8,United Package,Ikura,Köln,OTTIK,11020,Tokyo Traders,2,31.00,Medium Value,632.4,Ottilies Käseladen
11,0.25,1,2,Germany,Janet Leverling,1998-04-14 00:00:00.000,Beverages,156.75,1,Speedy Express,Chang,Cunewalde,QUICK,11021,Exotic Liquids,3,19.00,High Value,156.75,QUICK-Stop
15,0,8,20,Germany,Janet Leverling,1998-04-14 00:00:00.000,Confections,1215.0,3,Speedy Express,Sir Rodney's Marmalade,Cunewalde,QUICK,11021,Specialty Biscuits Ltd.,3,81.00,High Value,1215.0,QUICK-Stop
63,0,11,26,Germany,Janet Leverling,1998-04-14 00:00:00.000,Confections,1967.49,3,Speedy Express,Gumbär Gummibärchen,Cunewalde,QUICK,11021,Heli Süßwaren GmbH & Co. KG,3,31.23,High Value,1967.49,QUICK-Stop
44,0.25,24,51,Germany,Janet Leverling,1998-04-14 00:00:00.000,Produce,1749.0,7,Speedy Express,Manjimup Dried Apples,Cunewalde,QUICK,11021,G'day Mate,3,53.00,High Value,1749.0,QUICK-Stop
35,0,14,72,Germany,Janet Leverling,1998-04-14 00:00:00.000,Dairy Products,1218.0,4,Speedy Express,Mozzarella di Giovanni,Cunewalde,QUICK,11021,Formaggi Fortini s.r.l.,3,34.80,High Value,1218.0,QUICK-Stop
35,0,8,19,Brazil,Anne Dodsworth,1998-04-14 00:00:00.000,Confections,322.0,3,United Package,Teatime Chocolate Biscuits,Rio de Janeiro,HANAR,11022,Specialty Biscuits Ltd.,9,9.20,High Value,322.0,Hanari Carnes
30,0,15,69,Brazil,Anne Dodsworth,1998-04-14 00:00:00.000,Dairy Products,1080.0,4,United Package,Gudbrandsdalsost,Rio de Janeiro,HANAR,11022,Norske Meierier,9,36.00,High Value,1080.0,Hanari Carnes
4,0,3,7,UK,Nancy Davolio,1998-04-14 00:00:00.000,Produce,120.0,7,United Package,Uncle Bob's Organic Dried Pears,London,BSBEV,11023,Grandma Kelly's Homestead,1,30.00,Low Value,120.0,B's Beverages
30,0,20,43,UK,Nancy Davolio,1998-04-14 00:00:00.000,Beverages,1380.0,1,United Package,Ipoh Coffee,London,BSBEV,11023,Leka Trading,1,46.00,Low Value,1380.0,B's Beverages
12,0,11,26,UK,Margaret Peacock,1998-04-15 00:00:00.000,Confections,374.76,3,Speedy Express,Gumbär Gummibärchen,London,EASTC,11024,Heli Süßwaren GmbH & Co. KG,4,31.23,Medium Value,374.76,Eastern Connection
