LoanAccountTransactionId;SourceId;TransactionDateId;ValueDateId;EntryDateID;LoanAccountId;TransactionTypeId;TransactionStatus;RectifyStatus;TransactionCurrencyId;TransactionAmount;TransactionAmountSEK;CounterpartClearingNumber;CounterPartBic;CounterPartIban;TransactionReference;ExchangeRateId;TransactionText;AccountServicerReference;CounterPartId;CounterPartAccountNumber;CounterPartBankName;TransactionDateTime;IsDirectDebit;GLAccount;EventName;InvoiceId
1679372;8;20230503;20230510;20230510;71;1870;NULL;NULL;49;-326,45;-3683,71077;NULL;NULL;NULL;00446003463-47215335;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1679373;8;20230503;20230510;20230510;101;1870;NULL;NULL;49;-466,02;-5258,63958;NULL;NULL;NULL;00446003463-47215403;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1679374;8;20230503;20230510;20230510;244;1870;NULL;NULL;49;-155,3;-1752,4285;NULL;NULL;NULL;00446003463-47215757;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1679375;8;20230503;20230510;20230510;257;1870;NULL;NULL;49;-353,67;-3990,86533;NULL;NULL;NULL;00446003463-47206281;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1679376;8;20230503;20230510;20230510;275;1769;NULL;NULL;49;-27,26;-307,60593;NULL;NULL;NULL;00446003463-47215819;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1679377;8;20230503;20230510;20230510;275;1870;NULL;NULL;49;-275,36;-3107,20354;NULL;NULL;NULL;00446003463-47215821;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1679378;8;20230503;20230510;20230510;283;1769;NULL;NULL;49;-5;-56,42075;NULL;NULL;NULL;00446003463-47215857;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1679379;8;20230503;20230510;20230510;283;1870;NULL;NULL;49;-105,99;-1196,00706;NULL;NULL;NULL;00446003463-47215859;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1679380;8;20230503;20230510;20230510;346;1870;NULL;NULL;49;-286,07;-3228,05679;NULL;NULL;NULL;00446003463-47216154;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1679381;8;20230503;20230510;20230510;360;1769;NULL;NULL;49;-5;-56,42075;NULL;NULL;NULL;00446003463-47211451;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1679382;8;20230503;20230510;20230510;360;1769;NULL;NULL;49;-5;-56,42075;NULL;NULL;NULL;00446003463-47230831;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1679383;8;20230503;20230510;20230510;360;1870;NULL;NULL;49;-122,87;-1386,48351;NULL;NULL;NULL;00446003463-47211453;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1536052;8;20230420;20230321;20230321;370;1870;NULL;NULL;49;-99,47;-1122,4344;NULL;NULL;NULL;00446003450-45575306;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1536053;8;20230420;20230321;20230321;378;1870;NULL;NULL;49;-49,67;-560,48373;NULL;NULL;NULL;00446003449-45543154;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1536054;8;20230420;20230321;20230321;380;1870;NULL;NULL;49;-83,72;-944,70904;NULL;NULL;NULL;00446003449-45567919;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1536055;8;20230420;20230321;20230321;384;1870;NULL;NULL;49;-136,74;-1542,99467;NULL;NULL;NULL;00446003450-45575350;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1536056;8;20230420;20230321;20230321;386;1870;NULL;NULL;49;-493,7;-5570,98486;NULL;NULL;NULL;00446003449-45567968;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1536057;8;20230420;20230321;20230321;399;1870;NULL;NULL;49;-75,14;-847,89103;NULL;NULL;NULL;00446003449-45514416;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1536058;8;20230420;20230321;20230321;414;1869;NULL;NULL;49;-8;-90,2732;NULL;NULL;NULL;00446003450-45575473;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1536059;8;20230420;20230321;20230321;414;1870;NULL;NULL;49;-223,11;-2517,60671;NULL;NULL;NULL;00446003450-45575475;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1536060;8;20230420;20230321;20230321;450;1870;NULL;NULL;49;-147,17;-1660,68836;NULL;NULL;NULL;00446003449-45568263;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1536061;8;20230420;20230321;20230321;451;1870;NULL;NULL;49;-195,64;-2207,63111;NULL;NULL;NULL;00446003450-45575629;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1536062;8;20230420;20230321;20230321;459;1870;NULL;NULL;49;-176,02;-1986,23608;NULL;NULL;NULL;00446003450-45575633;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1536063;8;20230420;20230321;20230321;468;1769;NULL;NULL;49;-5;-56,42075;NULL;NULL;NULL;00446003450-45575689;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1536064;8;20230420;20230321;20230321;468;1870;NULL;NULL;49;-143,88;-1623,5635;NULL;NULL;NULL;00446003449-45514538;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1536065;8;20230420;20230321;20230321;468;1870;NULL;NULL;49;-143,88;-1623,5635;NULL;NULL;NULL;00446003450-45575691;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1536066;8;20230420;20230321;20230321;486;1870;NULL;NULL;49;-492,8;-5560,82912;NULL;NULL;NULL;00446003450-45575766;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1536067;8;20230420;20230321;20230321;488;1769;NULL;NULL;49;-5;-56,42075;NULL;NULL;NULL;00446003449-45502300;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1536068;8;20230420;20230321;20230321;488;1769;NULL;NULL;49;-5;-56,42075;NULL;NULL;NULL;00446003449-45514546;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1536069;8;20230420;20230321;20230321;488;1769;NULL;NULL;49;-5;-56,42075;NULL;NULL;NULL;00446003449-45514548;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1536070;8;20230420;20230321;20230321;488;1821;NULL;NULL;49;-31,42;-354,54799;NULL;NULL;NULL;00446003449-45568306;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1536071;8;20230420;20230321;20230321;488;1870;NULL;NULL;49;-47,35;-534,3045;NULL;NULL;NULL;00446003449-45502296;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1536072;8;20230420;20230321;20230321;488;1870;NULL;NULL;49;-43,17;-487,13676;NULL;NULL;NULL;00446003449-45514542;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1536073;8;20230420;20230321;20230321;488;1870;NULL;NULL;49;-37,09;-418,52912;NULL;NULL;NULL;00446003449-45568300;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1536074;8;20230420;20230321;20230321;488;1870;NULL;NULL;49;-10;-112,8415;NULL;NULL;NULL;00446003449-45514550;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1751097;8;20230516;20230623;20230623;36;1870;NULL;NULL;49;-219,14;-2472,80863;NULL;NULL;NULL;00446003470-48977772;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1751098;8;20230516;20230623;20230623;37;1821;NULL;NULL;49;-26;-293,3879;NULL;NULL;NULL;00446003470-48992117;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1751099;8;20230516;20230623;20230623;37;1870;NULL;NULL;49;-130,01;-1467,05234;NULL;NULL;NULL;00446003470-48992113;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1751100;8;20230516;20230623;20230623;44;1870;NULL;NULL;49;-300,47;-3390,54855;NULL;NULL;NULL;00446003470-48992171;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1751101;8;20230516;20230623;20230623;50;1870;NULL;NULL;49;-451,05;-5089,71586;NULL;NULL;NULL;00446003470-48992472;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1751102;8;20230516;20230623;20230623;52;1769;NULL;NULL;49;-2,11;-23,80956;NULL;NULL;NULL;00446003470-48992476;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1751103;8;20230516;20230623;20230623;52;1870;NULL;NULL;49;-22,19;-250,39529;NULL;NULL;NULL;00446003470-48992478;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1751104;8;20230516;20230623;20230623;54;1769;NULL;NULL;49;-3,99;-45,02376;NULL;NULL;NULL;00446003470-48992502;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1751105;8;20230516;20230623;20230623;54;1821;NULL;NULL;49;-985,95;-11125,60769;NULL;NULL;NULL;00446003470-48992508;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1751106;8;20230516;20230623;20230623;54;1870;NULL;NULL;49;-41,96;-473,48293;NULL;NULL;NULL;00446003470-48992504;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1751107;8;20230516;20230623;20230623;56;1769;NULL;NULL;49;-7,06;-79,6661;NULL;NULL;NULL;00446003470-48976919;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1751108;8;20230516;20230623;20230623;56;1769;NULL;NULL;49;-5;-56,42075;NULL;NULL;NULL;00446003470-48992576;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1751109;8;20230516;20230623;20230623;56;1769;NULL;NULL;49;-0,53;-5,9806;NULL;NULL;NULL;00446003470-48992578;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1751110;8;20230516;20230623;20230623;56;1870;NULL;NULL;49;-74,35;-838,97655;NULL;NULL;NULL;00446003470-48976921;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1751111;8;20230516;20230623;20230623;56;1870;NULL;NULL;49;-5,53;-62,40135;NULL;NULL;NULL;00446003470-48992580;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1751112;8;20230516;20230623;20230623;74;1821;NULL;NULL;49;-17404,86;-196399,051;NULL;NULL;NULL;00446003470-48991215;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1751113;8;20230516;20230623;20230623;74;1870;NULL;NULL;49;-452,38;-5104,72378;NULL;NULL;NULL;00446003470-48991211;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1751114;8;20230516;20230623;20230623;93;1870;NULL;NULL;49;-463,27;-5227,60817;NULL;NULL;NULL;00446003470-48991342;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1751115;8;20230516;20230623;20230623;121;1870;NULL;NULL;49;-307,98;-3475,29252;NULL;NULL;NULL;00446003470-48991447;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1751116;8;20230516;20230623;20230623;125;1870;NULL;NULL;49;-292,68;-3302,64502;NULL;NULL;NULL;00446003470-48991523;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1751117;8;20230516;20230623;20230623;139;1769;NULL;NULL;49;-19,95;-225,11879;NULL;NULL;NULL;00446003470-48976789;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1751118;8;20230516;20230623;20230623;139;1769;NULL;NULL;49;-19,95;-225,11879;NULL;NULL;NULL;00446003470-48991680;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1751119;8;20230516;20230623;20230623;139;1769;NULL;NULL;49;-5;-56,42075;NULL;NULL;NULL;00446003470-48991682;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1751120;8;20230516;20230623;20230623;139;1870;NULL;NULL;49;-201,49;-2273,64338;NULL;NULL;NULL;00446003470-48976791;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1751121;8;20230516;20230623;20230623;139;1870;NULL;NULL;49;-201,49;-2273,64338;NULL;NULL;NULL;00446003470-48991684;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1751122;8;20230516;20230623;20230623;141;1821;NULL;NULL;49;-50;-564,2075;NULL;NULL;NULL;00446003470-48991692;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1751123;8;20230516;20230623;20230623;141;1870;NULL;NULL;49;-77,32;-872,49048;NULL;NULL;NULL;00446003470-48991688;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1751124;8;20230516;20230623;20230623;162;1870;NULL;NULL;49;-475,56;-5366,29037;NULL;NULL;NULL;00446003470-48991768;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1751125;8;20230516;20230623;20230623;166;1821;NULL;NULL;49;-14881,71;-167927,4479;NULL;NULL;NULL;00446003470-48991786;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1751126;8;20230516;20230623;20230623;166;1870;NULL;NULL;49;-344,62;-3888,74377;NULL;NULL;NULL;00446003470-48991782;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1751127;8;20230516;20230623;20230623;206;1769;NULL;NULL;49;-5;-56,42075;NULL;NULL;NULL;00446003470-48976865;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1751128;8;20230516;20230623;20230623;206;1769;NULL;NULL;49;-5;-56,42075;NULL;NULL;NULL;00446003470-48992045;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1751129;8;20230516;20230623;20230623;206;1870;NULL;NULL;49;-262,04;-2956,89867;NULL;NULL;NULL;00446003470-48976867;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1751130;8;20230516;20230623;20230623;206;1870;NULL;NULL;49;-261,26;-2948,09703;NULL;NULL;NULL;00446003470-48992047;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1751131;8;20230516;20230623;20230623;223;1769;NULL;NULL;49;-5;-56,42075;NULL;NULL;NULL;00446003470-48992143;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1751132;8;20230516;20230623;20230623;223;1870;NULL;NULL;49;-447,03;-5044,35357;NULL;NULL;NULL;00446003470-48992145;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1751133;8;20230516;20230623;20230623;223;1870;NULL;NULL;49;-89,41;-1008,91585;NULL;NULL;NULL;00446003470-48976883;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1751134;8;20230516;20230623;20230623;263;1870;NULL;NULL;49;-390,41;-4405,445;NULL;NULL;NULL;00446003470-48992230;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1751135;8;20230516;20230623;20230623;275;1769;NULL;NULL;49;-3,6;-40,62294;NULL;NULL;NULL;00446003470-48992294;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1751136;8;20230516;20230623;20230623;275;1870;NULL;NULL;49;-36,39;-410,63022;NULL;NULL;NULL;00446003470-48992296;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1751137;8;20230516;20230623;20230623;368;1870;NULL;NULL;49;-46,25;-521,89194;NULL;NULL;NULL;00446003470-49003070;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1751138;8;20230516;20230623;20230623;373;1870;NULL;NULL;49;-106,22;-1198,60241;NULL;NULL;NULL;00446003470-49001644;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1751139;8;20230516;20230623;20230623;386;1769;NULL;NULL;49;-58,34;-658,31731;NULL;NULL;NULL;00446003470-48983122;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1751140;8;20230516;20230623;20230623;386;1769;NULL;NULL;49;-58,26;-657,41458;NULL;NULL;NULL;00446003470-49025698;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1751141;8;20230516;20230623;20230623;386;1769;NULL;NULL;49;-5;-56,42075;NULL;NULL;NULL;00446003470-49025700;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1751142;8;20230516;20230623;20230623;386;1870;NULL;NULL;49;-614,06;-6929,14515;NULL;NULL;NULL;00446003470-48983124;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1751143;8;20230516;20230623;20230623;386;1870;NULL;NULL;49;-613,23;-6919,7793;NULL;NULL;NULL;00446003470-49025702;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1751144;8;20230516;20230623;20230623;387;1769;NULL;NULL;49;-5;-56,42075;NULL;NULL;NULL;00446003470-49025706;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1751145;8;20230516;20230623;20230623;387;1870;NULL;NULL;49;-244,86;-2763,03697;NULL;NULL;NULL;00446003470-49025708;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1751146;8;20230516;20230623;20230623;387;1870;NULL;NULL;49;-48,97;-552,58483;NULL;NULL;NULL;00446003470-48983128;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1751147;8;20230516;20230623;20230623;404;1821;NULL;NULL;49;-58026,54;-654780,1813;NULL;NULL;NULL;00446003470-49025937;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1751148;8;20230516;20230623;20230623;404;1870;NULL;NULL;49;-718,82;-8111,2727;NULL;NULL;NULL;00446003470-49025933;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1751149;8;20230516;20230623;20230623;448;1870;NULL;NULL;49;-248,83;-2807,83504;NULL;NULL;NULL;00446003470-49018643;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1751150;8;20230516;20230623;20230623;463;1821;NULL;NULL;49;-33243,45;-375124,0763;NULL;NULL;NULL;00446003470-49026304;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1751151;8;20230516;20230623;20230623;463;1870;NULL;NULL;49;-364,58;-4113,97541;NULL;NULL;NULL;00446003470-49026300;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1751152;8;20230516;20230623;20230623;465;1870;NULL;NULL;49;-462,25;-5216,09834;NULL;NULL;NULL;00446003470-49026184;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1751153;8;20230516;20230623;20230623;498;1870;NULL;NULL;49;-54,82;-618,5971;NULL;NULL;NULL;00446003470-49026439;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1753104;8;20230516;20230628;20230628;6;1870;NULL;NULL;49;-124,06;-1399,91165;NULL;NULL;NULL;00446003471-49055218;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1753105;8;20230516;20230628;20230628;12;1870;NULL;NULL;49;-417,67;-4713,05093;NULL;NULL;NULL;00446003471-49055936;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1753106;8;20230516;20230628;20230628;15;1769;NULL;NULL;49;-41,16;-464,45561;NULL;NULL;NULL;00446003471-49056738;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1753107;8;20230516;20230628;20230628;15;1821;NULL;NULL;49;-21935,9;-247527,986;NULL;NULL;NULL;00446003471-49056744;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1753108;8;20230516;20230628;20230628;15;1870;NULL;NULL;49;-415,74;-4691,27252;NULL;NULL;NULL;00446003471-49056740;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1753109;8;20230516;20230628;20230628;25;1769;NULL;NULL;49;-67,09;-757,05362;NULL;NULL;NULL;00446003471-49057372;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1753110;8;20230516;20230628;20230628;25;1870;NULL;NULL;49;-706,19;-7968,75389;NULL;NULL;NULL;00446003471-49057374;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1753111;8;20230516;20230628;20230628;27;1769;NULL;NULL;49;-5;-56,42075;NULL;NULL;NULL;00446003471-49057401;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1753112;8;20230516;20230628;20230628;27;1870;NULL;NULL;49;-94,2;-1062,96693;NULL;NULL;NULL;00446003471-49036012;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1753113;8;20230516;20230628;20230628;27;1870;NULL;NULL;49;-5,66;-63,86829;NULL;NULL;NULL;00446003471-49057403;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1753114;8;20230516;20230628;20230628;42;1769;NULL;NULL;49;-34,64;-390,88296;NULL;NULL;NULL;00446003471-49058302;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1753115;8;20230516;20230628;20230628;42;1769;NULL;NULL;49;-5;-56,42075;NULL;NULL;NULL;00446003471-49058304;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1753116;8;20230516;20230628;20230628;42;1870;NULL;NULL;49;-349,94;-3948,77545;NULL;NULL;NULL;00446003471-49058306;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1753117;8;20230516;20230628;20230628;42;1870;NULL;NULL;49;-188,91;-2131,68878;NULL;NULL;NULL;00446003471-49036176;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1753118;8;20230516;20230628;20230628;49;1870;NULL;NULL;49;-265,78;-2999,10139;NULL;NULL;NULL;00446003471-49058705;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1753119;8;20230516;20230628;20230628;64;1769;NULL;NULL;49;-40,75;-459,82911;NULL;NULL;NULL;00446003471-49056637;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1753120;8;20230516;20230628;20230628;64;1821;NULL;NULL;49;-11396,93;-128604,6677;NULL;NULL;NULL;00446003471-49056643;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1753121;8;20230516;20230628;20230628;64;1870;NULL;NULL;49;-411,61;-4644,66898;NULL;NULL;NULL;00446003471-49056639;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1753122;8;20230516;20230628;20230628;65;1769;NULL;NULL;49;-25,83;-291,46959;NULL;NULL;NULL;00446003471-49056646;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1753123;8;20230516;20230628;20230628;65;1769;NULL;NULL;49;-5;-56,42075;NULL;NULL;NULL;00446003471-49056648;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1753124;8;20230516;20230628;20230628;65;1870;NULL;NULL;49;-260,86;-2943,58337;NULL;NULL;NULL;00446003471-49056650;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1753125;8;20230516;20230628;20230628;65;1870;NULL;NULL;49;-57,34;-647,03316;NULL;NULL;NULL;00446003471-49035886;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1753126;8;20230516;20230628;20230628;71;1769;NULL;NULL;49;-31,77;-358,49745;NULL;NULL;NULL;00446003471-49056665;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1753127;8;20230516;20230628;20230628;71;1870;NULL;NULL;49;-320,88;-3620,85805;NULL;NULL;NULL;00446003471-49056667;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1753128;8;20230516;20230628;20230628;73;1821;NULL;NULL;49;-18,33;-206,83847;NULL;NULL;NULL;00446003471-49056727;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1753129;8;20230516;20230628;20230628;73;1870;NULL;NULL;49;-91,66;-1034,30519;NULL;NULL;NULL;00446003471-49056723;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1753130;8;20230516;20230628;20230628;101;1769;NULL;NULL;49;-5;-56,42075;NULL;NULL;NULL;00446003471-49056957;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1753131;8;20230516;20230628;20230628;101;1870;NULL;NULL;49;-466,02;-5258,63958;NULL;NULL;NULL;00446003471-49035936;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1753132;8;20230516;20230628;20230628;101;1870;NULL;NULL;49;-463,96;-5235,39423;NULL;NULL;NULL;00446003471-49056959;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1753133;8;20230516;20230628;20230628;112;1769;NULL;NULL;49;-62,88;-709,54735;NULL;NULL;NULL;00446003471-49057084;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1753134;8;20230516;20230628;20230628;112;1870;NULL;NULL;49;-635,14;-7167,01503;NULL;NULL;NULL;00446003471-49057086;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1753135;8;20230516;20230628;20230628;145;1769;NULL;NULL;49;-5,76;-64,9967;NULL;NULL;NULL;00446003471-49057424;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1753136;8;20230516;20230628;20230628;145;1870;NULL;NULL;49;-58,14;-656,06048;NULL;NULL;NULL;00446003471-49057426;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1753137;8;20230516;20230628;20230628;183;1769;NULL;NULL;49;-35,33;-398,66902;NULL;NULL;NULL;00446003472-49111004;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1753138;8;20230516;20230628;20230628;183;1769;NULL;NULL;49;-5;-56,42075;NULL;NULL;NULL;00446003472-49111006;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
